"ano_q","ibge_id_q","municipio","dependencia_id_q","ciclo_id_q","nota_mt_q","nota_lp_q","ideb_q","aprovacao_q","abandono_q","see","idh_municipal","idh_renda","idh_longevidade","idh_educacao","infra","see_idh_educacao"
"2017","5107750","Salto do Céu","Estadual","AF",4.6497175141243,6.00900681596884,5,100,0,1,0.666,0.661,0.797,0.56,6,0.56
"2017","5107750","Salto do Céu","Municipal","AI",4.50556297285269,3.43385734146081,5.7,100,0,0,0.666,0.661,0.797,0.56,6,0
"2017","5107750","Salto do Céu","Municipal","AF",3.25047080979284,4.81377799415774,4.6,100,0,0,0.666,0.661,0.797,0.56,7,0
"2019","5107750","Salto do Céu","Estadual","AI",6.3706091596265,5.13273340832396,6.1,100,0,1,0.666,0.661,0.797,0.56,5,0.56
"2019","5107750","Salto do Céu","Estadual","AF",4.70642325246046,5.04183247515963,6.1,100,0,1,0.666,0.661,0.797,0.56,9,0.56
"2019","5107750","Salto do Céu","Municipal","AI",4.37638950644731,4.91901012373453,5.6,100,0,0,0.666,0.661,0.797,0.56,6,0
"2019","5107750","Salto do Céu","Municipal","AF",5.86540576204091,5.1185476222734,4.9,100,0,0,0.666,0.661,0.797,0.56,6,0
"2021","5107750","Salto do Céu","Estadual","AI",4.61011402831611,4.67995652214405,4.9,100,0,1,0.666,0.661,0.797,0.56,9,0.56
"2021","5107750","Salto do Céu","Estadual","AF",4.67895608947804,4.50857643670965,4.7,100,0,1,0.666,0.661,0.797,0.56,8,0.56
"2021","5107750","Salto do Céu","Municipal","AI",4.61011402831611,4.67995652214405,4.7,100,0,0,0.666,0.661,0.797,0.56,5,0
"2021","5107750","Salto do Céu","Municipal","AF",4.48529411764706,1.66144985601603,4.3,100,0,0,0.666,0.661,0.797,0.56,7,0
"2023","5107750","Salto do Céu","Estadual","AI",4.61011402831611,4.67995652214405,4.3,100,0,1,0.666,0.661,0.797,0.56,10,0.56
"2023","5107750","Salto do Céu","Estadual","AF",4.41562651969525,5.3409407180629,4.7,95.9,2.1,1,0.666,0.661,0.797,0.56,6,0.56
"2023","5107750","Salto do Céu","Municipal","AI",3.5702288473651,5.32382729211087,5.7,100,0,0,0.666,0.661,0.797,0.56,3,0
"2023","5107750","Salto do Céu","Municipal","AF",4.70642325246046,5.04183247515963,5.7,100,0,0,0.666,0.661,0.797,0.56,6,0
"2015","5107768","Santa Rita do Trivelato","Estadual","AI",6.87762304555669,7.32024127219573,5.3,99.2,0,1,0.735,0.738,0.852,0.632,10,0.632
"2015","5107768","Santa Rita do Trivelato","Estadual","AF",6.35110608202468,6.80593600928874,5.3,99.2,0,1,0.735,0.738,0.852,0.632,7,0.632
"2015","5107768","Santa Rita do Trivelato","Municipal","AI",10,7.81871005229518,7.2,100,0,0,0.735,0.738,0.852,0.632,4,0
"2015","5107768","Santa Rita do Trivelato","Municipal","AF",6.31505458238131,8.50208044382802,5.3,100,0,0,0.735,0.738,0.852,0.632,3,0
"2017","5107768","Santa Rita do Trivelato","Estadual","AI",6.87762304555669,7.32024127219573,5.3,0,0,1,0.735,0.738,0.852,0.632,9,0.632
"2017","5107768","Santa Rita do Trivelato","Estadual","AF",6.35110608202468,6.80593600928874,5.3,0,0,1,0.735,0.738,0.852,0.632,7,0.632
"2017","5107768","Santa Rita do Trivelato","Municipal","AI",5.93413440142412,6.74152497059138,6.6,100,0,0,0.735,0.738,0.852,0.632,3,0
"2017","5107768","Santa Rita do Trivelato","Municipal","AF",5.7834274952919,7.42453748782862,4.9,90,0,0,0.735,0.738,0.852,0.632,5,0
"2019","5107768","Santa Rita do Trivelato","Estadual","AI",6.87762304555669,7.32024127219573,4.9,0,0,1,0.735,0.738,0.852,0.632,7,0.632
"2019","5107768","Santa Rita do Trivelato","Estadual","AF",6.35110608202468,6.80593600928874,4.9,0,0,1,0.735,0.738,0.852,0.632,5,0.632
"2019","5107768","Santa Rita do Trivelato","Municipal","AI",6.5329035126723,7.7896512935883,6.5,100,0,0,0.735,0.738,0.852,0.632,5,0
"2019","5107768","Santa Rita do Trivelato","Municipal","AF",6.69672311414119,6.85137515241837,5.1,98.2,0,0,0.735,0.738,0.852,0.632,6,0
"2021","5107768","Santa Rita do Trivelato","Estadual","AI",6.87762304555669,7.32024127219573,5.1,98.2,0,1,0.735,0.738,0.852,0.632,6,0.632
"2021","5107768","Santa Rita do Trivelato","Estadual","AF",6.35110608202468,6.80593600928874,5.1,98.2,0,1,0.735,0.738,0.852,0.632,9,0.632
"2021","5107768","Santa Rita do Trivelato","Municipal","AI",6.9011319011319,7.26571236859763,6.1,100,0,0,0.735,0.738,0.852,0.632,6,0
"2021","5107768","Santa Rita do Trivelato","Municipal","AF",7.28355426677713,6.68586452986102,5.5,100,0,0,0.735,0.738,0.852,0.632,5,0
"2023","5107768","Santa Rita do Trivelato","Estadual","AI",6.87762304555669,7.32024127219573,5.5,100,0,1,0.735,0.738,0.852,0.632,7,0.632
"2023","5107768","Santa Rita do Trivelato","Estadual","AF",6.35110608202468,6.80593600928874,5.5,100,0,1,0.735,0.738,0.852,0.632,7,0.632
"2023","5107768","Santa Rita do Trivelato","Municipal","AI",5.01994541255511,6.98560767590618,6.2,100,0,0,0.735,0.738,0.852,0.632,3,0
"2023","5107768","Santa Rita do Trivelato","Municipal","AF",5.67677095153185,4.56582243250766,4.6,98.4,1.6,0,0.735,0.738,0.852,0.632,7,0
"2015","5107776","Santa Terezinha","Estadual","AI",0,1.1609529343405,4.5,98.1,1.9,1,0.609,0.596,0.761,0.498,9,0.498
"2015","5107776","Santa Terezinha","Estadual","AF",2.91317593297791,3.73849451519354,4.1,77.1,10.4,1,0.609,0.596,0.761,0.498,9,0.498
"2015","5107776","Santa Terezinha","Municipal","AI",1.46730151367052,2.36078576285625,4.1,100,0,0,0.609,0.596,0.761,0.498,5,0
"2017","5107776","Santa Terezinha","Estadual","AI",1.56386292834891,2.67137204577051,5,98.9666666666667,0,1,0.609,0.596,0.761,0.498,7,0.498
"2017","5107776","Santa Terezinha","Estadual","AF",2.80508474576271,3.53821811100292,4.2,93.2,2.3,1,0.609,0.596,0.761,0.498,10,0.498
"2017","5107776","Santa Terezinha","Municipal","AI",1.46730151367052,2.36078576285625,4.2,95.8,4.2,0,0.609,0.596,0.761,0.498,4,0
"2019","5107776","Santa Terezinha","Estadual","AI",2.23432636727434,3.214848143982,4.8,100,0,1,0.609,0.596,0.761,0.498,8,0.498
"2019","5107776","Santa Terezinha","Estadual","AF",1.80338684847152,1.55805446416475,3.5,75.6,11.1,1,0.609,0.596,0.761,0.498,6,0.498
"2019","5107776","Santa Terezinha","Municipal","AI",1.46730151367052,2.36078576285625,3.5,100,0,0,0.609,0.596,0.761,0.498,7,0
"2021","5107776","Santa Terezinha","Estadual","AI",1.82721182721183,2.541936926862,4.5,100,0,1,0.609,0.596,0.761,0.498,6,0.498
"2021","5107776","Santa Terezinha","Estadual","AF",2.81087062714264,2.95389077064207,4.5,94,0,1,0.609,0.596,0.761,0.498,9,0.498
"2021","5107776","Santa Terezinha","Municipal","AI",1.46730151367052,2.36078576285625,4.5,100,0,0,0.609,0.596,0.761,0.498,4,0
"2023","5107776","Santa Terezinha","Estadual","AI",1.71110644551753,2.21481876332623,4.9,100,0,1,0.609,0.596,0.761,0.498,7,0.498
"2023","5107776","Santa Terezinha","Estadual","AF",3.72183498135841,2.98079599220707,4.2,93.9,0,1,0.609,0.596,0.761,0.498,8,0.498
"2023","5107776","Santa Terezinha","Municipal","AI",1.46730151367052,2.36078576285625,4.2,96.9,0,0,0.609,0.596,0.761,0.498,7,0
"2015","5107792","Santo Antônio do Leste","Estadual","AI",4.43416626152057,4.981104404002,4.8,100,0,1,0.655,0.658,0.853,0.501,7,0.501
"2015","5107792","Santo Antônio do Leste","Estadual","AF",3.36125920284336,4.77871642920186,4,80,5,1,0.655,0.658,0.853,0.501,6,0.501
"2015","5107792","Santo Antônio do Leste","Municipal","AI",2.68784499267771,3.74433468913422,5.3,98.8666666666667,0,0,0.655,0.658,0.853,0.501,7,0
"2015","5107792","Santo Antônio do Leste","Municipal","AF",3.25463315562326,6.79359475475981,4.7,96.4,3.6,0,0.655,0.658,0.853,0.501,5,0
"2017","5107792","Santo Antônio do Leste","Estadual","AI",4.43416626152057,4.981104404002,4.7,100,0,1,0.655,0.658,0.853,0.501,10,0.501
"2017","5107792","Santo Antônio do Leste","Estadual","AF",3.92140852291662,4.27431925481398,4.7,78.6,0,1,0.655,0.658,0.853,0.501,8,0.501
"2017","5107792","Santo Antônio do Leste","Municipal","AI",3.58700489541611,5.4421986953267,5.4,77.5666666666667,10.0666666666667,0,0.655,0.658,0.853,0.501,3,0
"2017","5107792","Santo Antônio do Leste","Municipal","AF",4.99717514124294,6.57375851996105,4.8,94.3,0,0,0.655,0.658,0.853,0.501,3,0
"2019","5107792","Santo Antônio do Leste","Estadual","AI",4.62983548243664,4.6726659167604,5.6,100,0,1,0.655,0.658,0.853,0.501,6,0.501
"2019","5107792","Santo Antônio do Leste","Estadual","AF",4.50956674730592,1.95366481506571,3.6,93.8,0,1,0.655,0.658,0.853,0.501,7,0.501
"2019","5107792","Santo Antônio do Leste","Municipal","AI",4.43416626152057,4.981104404002,3.6,93.5333333333333,0,0,0.655,0.658,0.853,0.501,3,0
"2019","5107792","Santo Antônio do Leste","Municipal","AF",4.56234880140752,4.08481235604932,4.4,100,0,0,0.655,0.658,0.853,0.501,7,0
"2021","5107792","Santo Antônio do Leste","Estadual","AI",6.27050127050127,5.2012972489376,5.6,100,0,1,0.655,0.658,0.853,0.501,7,0.501
"2021","5107792","Santo Antônio do Leste","Estadual","AF",3.92140852291662,4.27431925481398,5.6,73.1,23.1,1,0.655,0.658,0.853,0.501,9,0.501
"2021","5107792","Santo Antônio do Leste","Municipal","AI",4.2030492030492,5.01565645269515,5.1,100,0,0,0.655,0.658,0.853,0.501,5,0
"2021","5107792","Santo Antônio do Leste","Municipal","AF",4.78562551781276,4.49856016026042,4.4,91.7,0,0,0.655,0.658,0.853,0.501,6,0
"2023","5107792","Santo Antônio do Leste","Estadual","AI",6.96514801595633,8.38219616204691,6,100,0,1,0.655,0.658,0.853,0.501,6,0.501
"2023","5107792","Santo Antônio do Leste","Estadual","AF",1.97925109418058,1.23712774839967,3.7,100,0,1,0.655,0.658,0.853,0.501,9,0.501
"2023","5107792","Santo Antônio do Leste","Municipal","AI",2.69577997060676,2.409381663113,5,98.7,0,0,0.655,0.658,0.853,0.501,4,0
"2023","5107792","Santo Antônio do Leste","Municipal","AF",3.92140852291662,4.27431925481398,5,76,0,0,0.655,0.658,0.853,0.501,7,0
"2015","5107800","Santo Antônio de Leverger","Estadual","AI",1.14453080995832,1.79198140615921,4.8,100,0,1,0.656,0.651,0.806,0.539,9,0.539
"2015","5107800","Santo Antônio de Leverger","Estadual","AF",2.55394770246255,2.93027360988526,3.9,84.2,4.5,1,0.656,0.651,0.806,0.539,8,0.539
"2015","5107800","Santo Antônio de Leverger","Municipal","AI",2.36996079517111,3.4703726156118,3.9,100,0,0,0.656,0.651,0.806,0.539,6,0
"2017","5107800","Santo Antônio de Leverger","Estadual","AI",2.36493101913663,3.55256122339857,5.3,98.2,0.4,1,0.656,0.651,0.806,0.539,10,0.539
"2017","5107800","Santo Antônio de Leverger","Estadual","AF",1.75517890772128,1.28407984420642,3.7,91.2,0,1,0.656,0.651,0.806,0.539,8,0.539
"2017","5107800","Santo Antônio de Leverger","Municipal","AI",2.36996079517111,3.4703726156118,3.7,100,0,0,0.656,0.651,0.806,0.539,6,0
"2019","5107800","Santo Antônio de Leverger","Estadual","AI",3.61493997332148,4.57592800899887,5.2,96.55,0,1,0.656,0.651,0.806,0.539,6,0.539
"2019","5107800","Santo Antônio de Leverger","Estadual","AF",3.79920826918847,2.95081967213115,4,86.6,5.3,1,0.656,0.651,0.806,0.539,5,0.539
"2019","5107800","Santo Antônio de Leverger","Municipal","AI",2.36996079517111,3.4703726156118,4,100,0,0,0.656,0.651,0.806,0.539,6,0
"2021","5107800","Santo Antônio de Leverger","Estadual","AI",2.35504735504736,3.41087005144263,4.6,100,0,1,0.656,0.651,0.806,0.539,8,0.539
"2021","5107800","Santo Antônio de Leverger","Estadual","AF",3.58429991714996,4.01277075247277,4.3,95.9,0,1,0.656,0.651,0.806,0.539,7,0.539
"2021","5107800","Santo Antônio de Leverger","Municipal","AI",2.36996079517111,3.4703726156118,4.3,100,0,0,0.656,0.651,0.806,0.539,6,0
"2023","5107800","Santo Antônio de Leverger","Estadual","AI",2.37035481839177,4.0205223880597,5.3,99.5,0,1,0.656,0.651,0.806,0.539,6,0.539
"2023","5107800","Santo Antônio de Leverger","Estadual","AF",3.93580807262117,4.02031728360702,4.5,99.1,0.9,1,0.656,0.651,0.806,0.539,6,0.539
"2023","5107800","Santo Antônio de Leverger","Municipal","AI",2.36996079517111,3.4703726156118,4.5,100,0,0,0.656,0.651,0.806,0.539,6,0
"2015","5107859","São Félix do Araguaia","Estadual","AI",1.65596485299087,1.87100522951772,4.9,100,0,1,0.668,0.652,0.848,0.538,7,0.538
"2015","5107859","São Félix do Araguaia","Estadual","AF",1.86214775323686,3.5657546337158,4,85.9,2.3,1,0.668,0.652,0.848,0.538,6,0.538
"2015","5107859","São Félix do Araguaia","Municipal","AI",1.7078389058227,2.1700280399002,4,96.9,3.1,0,0.668,0.652,0.848,0.538,6,0
"2015","5107859","São Félix do Araguaia","Municipal","AF",3.10622172872931,3.61804158229928,4,96.9,3.1,0,0.668,0.652,0.848,0.538,4,0
"2017","5107859","São Félix do Araguaia","Estadual","AI",0.807298620382732,1.42551598759491,4.6,100,0,1,0.668,0.652,0.848,0.538,10,0.538
"2017","5107859","São Félix do Araguaia","Estadual","AF",3.10622172872931,3.61804158229928,4.6,81.7,0,1,0.668,0.652,0.848,0.538,10,0.538
"2017","5107859","São Félix do Araguaia","Municipal","AI",1.7078389058227,2.1700280399002,4.6,50,0,0,0.668,0.652,0.848,0.538,5,0
"2017","5107859","São Félix do Araguaia","Municipal","AF",3.10622172872931,3.61804158229928,4.6,0,0,0,0.668,0.652,0.848,0.538,7,0
"2019","5107859","São Félix do Araguaia","Estadual","AI",1.59737661182748,1.93813273340832,4.6,90.3666666666667,3.9,1,0.668,0.652,0.848,0.538,6,0.538
"2019","5107859","São Félix do Araguaia","Estadual","AF",3.1977127776556,3.77862078309172,4.1,92.9,5.3,1,0.668,0.652,0.848,0.538,6,0.538
"2019","5107859","São Félix do Araguaia","Municipal","AI",1.7078389058227,2.1700280399002,4.1,50,0,0,0.668,0.652,0.848,0.538,5,0
"2019","5107859","São Félix do Araguaia","Municipal","AF",3.10622172872931,3.61804158229928,4.1,0,0,0,0.668,0.652,0.848,0.538,5,0
"2021","5107859","São Félix do Araguaia","Estadual","AI",2.59528759528759,3.15813017222098,4.7,100,0,1,0.668,0.652,0.848,0.538,8,0.538
"2021","5107859","São Félix do Araguaia","Estadual","AF",3.87013256006628,3.34543633404282,4.4,92.4,0,1,0.668,0.652,0.848,0.538,10,0.538
"2021","5107859","São Félix do Araguaia","Municipal","AI",1.7078389058227,2.1700280399002,4.4,97.4,2.6,0,0.668,0.652,0.848,0.538,6,0
"2021","5107859","São Félix do Araguaia","Municipal","AF",3.10622172872931,3.61804158229928,4.4,97.4,2.6,0,0.668,0.652,0.848,0.538,3,0
"2023","5107859","São Félix do Araguaia","Estadual","AI",1.88326684862482,2.45735607675906,5,100,0,1,0.668,0.652,0.848,0.538,6,0.538
"2023","5107859","São Félix do Araguaia","Estadual","AF",3.4948938239585,3.78235457834679,4.3,94.3,0,1,0.668,0.652,0.848,0.538,6,0.538
"2023","5107859","São Félix do Araguaia","Municipal","AI",1.7078389058227,2.1700280399002,4.3,94.3,0.9,0,0.668,0.652,0.848,0.538,3,0
"2023","5107859","São Félix do Araguaia","Municipal","AF",3.10622172872931,3.61804158229928,4.3,94.3,0.9,0,0.668,0.652,0.848,0.538,6,0
"2015","5107875","Sapezal","Estadual","AI",5.08479585964281,6.06855504040752,5.7,93.3,0,1,0.732,0.758,0.836,0.62,5,0.62
"2015","5107875","Sapezal","Estadual","AF",5.2995684183803,6.97768251166309,4.5,79.2,8.3,1,0.732,0.758,0.836,0.62,7,0.62
"2015","5107875","Sapezal","Municipal","AI",4.33367128534415,5.17722254503196,5.5,90.3,2.1,0,0.732,0.758,0.836,0.62,5,0
"2015","5107875","Sapezal","Municipal","AF",6.20301503202925,7.02003201308188,5.5,90.3,2.1,0,0.732,0.758,0.836,0.62,6,0
"2017","5107875","Sapezal","Estadual","AI",5.08479585964281,6.06855504040752,5.5,0,0,1,0.732,0.758,0.836,0.62,5,0.62
"2017","5107875","Sapezal","Estadual","AF",5.5894538606403,7.72030185004868,5.3,95.6,0.4,1,0.732,0.758,0.836,0.62,6,0.62
"2017","5107875","Sapezal","Municipal","AI",3.93146417445483,5.43578226927601,5.7,91.1333333333333,0,0,0.732,0.758,0.836,0.62,6,0
"2017","5107875","Sapezal","Municipal","AF",6.20301503202925,7.02003201308188,5.7,0,0,0,0.732,0.758,0.836,0.62,5,0
"2019","5107875","Sapezal","Estadual","AI",5.08479585964281,6.06855504040752,5.7,0,0,1,0.732,0.758,0.836,0.62,6,0.62
"2019","5107875","Sapezal","Estadual","AF",7.36639542555531,7.34588809104458,5.1,93.6,1.2,1,0.732,0.758,0.836,0.62,6,0.62
"2019","5107875","Sapezal","Municipal","AI",4.91996442863495,5.96062992125984,5.7,93.3,1.23333333333333,0,0.732,0.758,0.836,0.62,7,0
"2019","5107875","Sapezal","Municipal","AF",6.20301503202925,7.02003201308188,5.7,0,0,0,0.732,0.758,0.836,0.62,7,0
"2021","5107875","Sapezal","Estadual","AI",5.08479585964281,6.06855504040752,5.7,0,0,1,0.732,0.758,0.836,0.62,6,0.62
"2021","5107875","Sapezal","Estadual","AF",6.05840927920464,5.8770502065857,5.1,99.7,0,1,0.732,0.758,0.836,0.62,6,0.62
"2021","5107875","Sapezal","Municipal","AI",5.71148071148071,6.53433236412436,5.8,100,0,0,0.732,0.758,0.836,0.62,4,0
"2021","5107875","Sapezal","Municipal","AF",6.20301503202925,7.02003201308188,5.8,100,0,0,0.732,0.758,0.836,0.62,5,0
"2023","5107875","Sapezal","Estadual","AI",5.08479585964281,6.06855504040752,5.8,100,0,1,0.732,0.758,0.836,0.62,6,0.62
"2023","5107875","Sapezal","Estadual","AF",6.7012481763657,7.17923740606735,5.2,100,0,1,0.732,0.758,0.836,0.62,8,0.62
"2023","5107875","Sapezal","Municipal","AI",6.52739869829939,7.23480810234542,6.5,96.7666666666667,0,0,0.732,0.758,0.836,0.62,4,0
"2023","5107875","Sapezal","Municipal","AF",6.20301503202925,7.02003201308188,6.5,96.7666666666667,0,0,0.732,0.758,0.836,0.62,4,0
"2015","5107883","Serra Nova Dourada","Estadual","AI",1.22747001247103,2.48798095530066,3.9,82.8,4.95,1,0.664,0.638,0.819,0.56,7,0.56
"2015","5107883","Serra Nova Dourada","Estadual","AF",2.87279068431041,3.54630027064172,3.9,82.8,4.95,1,0.664,0.638,0.819,0.56,9,0.56
"2015","5107883","Serra Nova Dourada","Municipal","AI",1.22747001247103,2.48798095530066,3.9,89.3,3.6,0,0.664,0.638,0.819,0.56,4,0
"2015","5107883","Serra Nova Dourada","Municipal","AF",2.87279068431041,3.54630027064172,3.9,92.7,7.3,0,0.664,0.638,0.819,0.56,4,0
"2017","5107883","Serra Nova Dourada","Estadual","AI",1.22747001247103,2.48798095530066,3.9,0,0,1,0.664,0.638,0.819,0.56,7,0.56
"2017","5107883","Serra Nova Dourada","Estadual","AF",2.87279068431041,3.54630027064172,3.9,0,0,1,0.664,0.638,0.819,0.56,9,0.56
"2017","5107883","Serra Nova Dourada","Municipal","AI",1.58077436582109,1.82119559405411,4.2,63.3,13.4,0,0.664,0.638,0.819,0.56,6,0
"2017","5107883","Serra Nova Dourada","Municipal","AF",3.06120527306968,3.8047711781889,3.9,100,0,0,0.664,0.638,0.819,0.56,6,0
"2019","5107883","Serra Nova Dourada","Estadual","AI",1.22747001247103,2.48798095530066,3.9,0,0,1,0.664,0.638,0.819,0.56,9,0.56
"2019","5107883","Serra Nova Dourada","Estadual","AF",2.87279068431041,3.54630027064172,3.9,0,0,1,0.664,0.638,0.819,0.56,5,0.56
"2019","5107883","Serra Nova Dourada","Municipal","AI",1.17941307247665,3.31046119235095,4.3,93.8,6.2,0,0.664,0.638,0.819,0.56,5,0
"2019","5107883","Serra Nova Dourada","Municipal","AF",4.06421816582362,4.40997154857066,3.9,84.6,11.6,0,0.664,0.638,0.819,0.56,6,0
"2021","5107883","Serra Nova Dourada","Estadual","AI",1.22747001247103,2.48798095530066,3.9,84.6,11.6,1,0.664,0.638,0.819,0.56,7,0.56
"2021","5107883","Serra Nova Dourada","Estadual","AF",2.87279068431041,3.54630027064172,3.9,84.6,11.6,1,0.664,0.638,0.819,0.56,7,0.56
"2021","5107883","Serra Nova Dourada","Municipal","AI",0.896280896280898,1.36211138447775,3.5,74.1,3.7,0,0.664,0.638,0.819,0.56,4,0
"2021","5107883","Serra Nova Dourada","Municipal","AF",2.87279068431041,3.54630027064172,3.5,81,19,0,0.664,0.638,0.819,0.56,4,0
"2023","5107883","Serra Nova Dourada","Estadual","AI",1.22747001247103,2.48798095530066,3.5,81,19,1,0.664,0.638,0.819,0.56,7,0.56
"2023","5107883","Serra Nova Dourada","Estadual","AF",2.87279068431041,3.54630027064172,3.5,81,19,1,0.664,0.638,0.819,0.56,5,0.56
"2023","5107883","Serra Nova Dourada","Municipal","AI",1.25341171530548,3.45815565031983,4.8,93.5,0,0,0.664,0.638,0.819,0.56,5,0
"2023","5107883","Serra Nova Dourada","Municipal","AF",1.49294861403793,2.4241580851656,3.7,95.8,0,0,0.664,0.638,0.819,0.56,6,0
"2015","5107909","Sinop","Estadual","AI",2.85344147797679,3.50029052876235,5.4,100,0,1,0.754,0.755,0.832,0.682,8,0.682
"2015","5107909","Sinop","Estadual","AF",4.28915968519929,6.00806960030261,4.6,87.5,2,1,0.754,0.755,0.832,0.682,9,0.682
"2015","5107909","Sinop","Municipal","AI",4.54770755885998,5.96281231841952,5.6,96.9666666666667,0.166666666666667,0,0.754,0.755,0.832,0.682,5,0
"2015","5107909","Sinop","Municipal","AF",5.38842345773039,7.46438027991426,4.9,97.6,0,0,0.754,0.755,0.832,0.682,6,0
"2017","5107909","Sinop","Estadual","AI",3.65465064530485,4.36210031012726,5.7,99.2666666666667,0.233333333333333,1,0.754,0.755,0.832,0.682,6,0.682
"2017","5107909","Sinop","Estadual","AF",4.96045197740113,6.62244401168452,5,91.2,2.2,1,0.754,0.755,0.832,0.682,6,0.682
"2017","5107909","Sinop","Municipal","AI",4.46194926568758,6.05175917014223,5.9,97.2333333333333,0.0333333333333333,0,0.754,0.755,0.832,0.682,4,0
"2017","5107909","Sinop","Municipal","AF",5.65773536148042,6.58692325048162,5.9,98,0,0,0.754,0.755,0.832,0.682,5,0
"2019","5107909","Sinop","Estadual","AI",4.62650066696309,5.44431946006749,5.6,91.9666666666667,0.3,1,0.754,0.755,0.832,0.682,7,0.682
"2019","5107909","Sinop","Estadual","AF",6.15900593798109,6.29047554531906,4.7,89.2,3,1,0.754,0.755,0.832,0.682,6,0.682
"2019","5107909","Sinop","Municipal","AI",5.71031569586483,6.99662542182227,6.1,99.3,0,0,0.754,0.755,0.832,0.682,4,0
"2019","5107909","Sinop","Municipal","AF",5.65773536148042,6.58692325048162,6.1,0,0,0,0.754,0.755,0.832,0.682,6,0
"2021","5107909","Sinop","Estadual","AI",4.84176484176484,6.20666517557594,5.5,99.7,0.3,1,0.754,0.755,0.832,0.682,9,0.682
